Envelope_Name_Corrected,Date,Elevation,Site,destBlockID,Treatment,Taxon,Individual_number,Leaf_number,Wet_Mass_g,Dry_Mass_g,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,Leaf_Area_cm2,SLA_cm2_g,LDMC,StoichLabel,WetFlag,DryFlag,ThickFlag,AreaFlag,GeneralFlag,allComments
20160811_3500_M_MO_LOCAL_Thalictrum_javanicum_1_4,2016-08-11,3500,M,MO,LOCAL,Thalictrum javanicum,1,4,0.151,0.0556,0.135,0.173,0.118,NA,NA,NA,0.142,16.0049,287.85791366906477,0.36821192052980134,1562,,,,,,NA
20160811_3500_M_MO_LOCAL_Thalictrum_javanicum_1_5,2016-08-11,3500,M,MO,LOCAL,Thalictrum javanicum,1,5,0.161,0.0566,0.154,0.137,0.246,NA,NA,NA,0.179,16.4324,290.32508833922265,0.35155279503105585,1562,,,,,,NA
20160811_3500_M_MO_LOCAL_Trifolium_repens_1_1,2016-08-11,3500,M,MO,LOCAL,Trifolium repens,1,1,0.145,0.0231,0.153,0.121,0.118,NA,NA,NA,0.13066666666666665,5.1837,224.40259740259742,0.15931034482758621,1563,,,,,,NA
20160811_3500_M_MO_LOCAL_Trifolium_repens_1_2,2016-08-11,3500,M,MO,LOCAL,Trifolium repens,1,2,0.1281,0.0177,0.183,0.126,0.261,NA,NA,NA,0.19,6.155,347.7401129943503,0.13817330210772835,1563,,,,,,NA
20160811_3500_M_MO_LOCAL_Trifolium_repens_1_3,2016-08-11,3500,M,MO,LOCAL,Trifolium repens,1,3,0.0963,0.0159,0.114,0.136,0.126,NA,NA,NA,0.12533333333333335,NA,NA,0.1651090342679128,1563,,,,scan missing,,NA
20160812_3850_A_A4_OTC_Epilobium_fangii_U_1,2016-08-12,3850,A,A4,OTC,Epilobium fangii,U,1,0.0422,0.0125,0.126,0.152,0.158,NA,NA,NA,0.14533333333333334,2.9281,234.248,0.2962085308056872,1316,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A4_OTC_Epilobium_fangii_U_2,2016-08-12,3850,A,A4,OTC,Epilobium fangii,U,2,0.0384,0.0123,0.226,0.183,0.167,NA,NA,NA,0.192,2.2313,181.40650406504065,0.32031250000000006,1316,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A4_OTC_Epilobium_fangii_U_3,2016-08-12,3850,A,A4,OTC,Epilobium fangii,U,3,0.0277,0.0078,0.14,0.185,0.158,NA,NA,NA,0.161,1.7834,228.64102564102566,0.2815884476534296,1316,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A4_OTC_Viola_biflora_var_rockiana_U_1,2016-08-12,3850,A,A4,OTC,Viola biflora var. rockiana,U,1,0.0582,0.0127,0.158,0.164,0.131,NA,NA,NA,0.151,2.9872,235.21259842519686,0.21821305841924396,1317,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A4_OTC_Viola_biflora_var_rockiana_U_2,2016-08-12,3850,A,A4,OTC,Viola biflora var. rockiana,U,2,0.0313,0.0049,0.142,0.188,0.16,NA,NA,NA,0.16333333333333333,1.6597,338.7142857142857,0.15654952076677314,1317,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A4_OTC_Viola_biflora_var_rockiana_U_3,2016-08-12,3850,A,A4,OTC,Viola biflora var. rockiana,U,3,0.0197,0.00275,0.227,0.134,NA,NA,NA,NA,0.1805,1.1702,425.5272727272727,0.13959390862944163,1317,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Epilobium_fangii_U_1,2016-08-12,3500,M,A1,1,Epilobium fangii,U,1,0.0123,0.0024,0.112,0.114,NA,NA,NA,NA,0.113,1.0951,456.2916666666667,0.19512195121951217,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Epilobium_fangii_U_2,2016-08-12,3500,M,A1,1,Epilobium fangii,U,2,0.0085,0.00136,0.067,0.122,NA,NA,NA,NA,0.0945,0.6388,469.70588235294116,0.16,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Epilobium_fangii_U_3,2016-08-12,3500,M,A1,1,Epilobium fangii,U,3,0.0117,0.00257,0.111,0.138,NA,NA,NA,NA,0.1245,1.0971,426.88715953307394,0.21965811965811963,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Polygonum_viviparum_U_1,2016-08-12,3500,M,A1,1,Persicaria vivipara,U,1,0.451,0.0771,0.215,0.194,0.206,NA,NA,NA,0.205,17.5311,227.38132295719842,0.17095343680709535,1103,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Polygonum_viviparum_U_2,2016-08-12,3500,M,A1,1,Persicaria vivipara,U,2,0.463,0.0741,0.179,0.16,0.183,NA,NA,NA,0.174,17.3037,233.51821862348177,0.16004319654427646,1103,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Polygonum_viviparum_U_3,2016-08-12,3500,M,A1,1,Persicaria vivipara,U,3,0.224,0.0354,0.162,0.144,0.156,NA,NA,NA,0.154,9.5982,271.135593220339,0.15803571428571428,1103,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Potentilla_leuconota_U_1,2016-08-12,3500,M,A1,1,Potentilla leuconota,U,1,0.375,0.0945,0.234,0.258,0.328,NA,NA,NA,0.2733333333333333,15.9207,168.47301587301587,0.252,1106,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Potentilla_leuconota_U_2,2016-08-12,3500,M,A1,1,Potentilla leuconota,U,2,0.426,0.0868,0.397,0.369,0.435,NA,NA,NA,0.4003333333333333,15.1809,174.89516129032256,0.20375586854460095,1106,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Potentilla_leuconota_U_3,2016-08-12,3500,M,A1,1,Potentilla leuconota,U,3,0.128,0.0365,0.186,0.212,0.174,NA,NA,NA,0.19066666666666665,8.5544,234.36712328767123,0.28515625,1106,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Potentilla_leuconota_U_4,2016-08-12,3500,M,A1,1,Potentilla leuconota,U,4,0.312,0.0619,0.339,0.342,0.348,NA,NA,NA,0.343,14.798,239.06300484652667,0.1983974358974359,1106,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Potentilla_leuconota_U_5,2016-08-12,3500,M,A1,1,Potentilla leuconota,U,5,0.972,0.1092,0.292,0.308,0.282,NA,NA,NA,0.294,20.8191,190.6510989010989,0.11234567901234568,1106,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Veronica_szechuanica_U_1,2016-08-12,3500,M,A1,1,Veronica szechuanica,U,1,0.017,0.00232,0.075,0.09,NA,NA,NA,NA,0.08249999999999999,1.0997,474.0086206896551,0.13647058823529412,1105,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Veronica_szechuanica_U_2,2016-08-12,3500,M,A1,1,Veronica szechuanica,U,2,0.023,0.00361,0.06,0.058,NA,NA,NA,NA,0.059,1.4429,399.6952908587258,0.15695652173913044,1105,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Veronica_szechuanica_U_3,2016-08-12,3500,M,A1,1,Veronica szechuanica,U,3,0.0099,0.00133,0.0085,NA,NA,NA,NA,NA,0.0085,0.7908,NA,0.13434343434343435,1105,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Veronica_szechuanica_U_4,2016-08-12,3500,M,A1,1,Veronica szechuanica,U,4,0.0256,0.00358,0.156,0.154,0.165,NA,NA,NA,0.15833333333333333,1.3488,376.75977653631287,0.13984375,1105,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A1_1_Veronica_szechuanica_U_5,2016-08-12,3500,M,A1,1,Veronica szechuanica,U,5,0.0342,0.00695,0.146,0.149,0.191,NA,NA,NA,0.162,2.0799,299.2661870503597,0.20321637426900582,1105,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Geranium_pylzowianum_U_1,2016-08-12,3500,M,A2,1,Geranium pylzowianum,U,1,0.0446,0.0092,0.13,0.152,0.142,NA,NA,NA,0.14133333333333334,4.9219,NA,0.20627802690582958,1111,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Geranium_pylzowianum_U_2,2016-08-12,3500,M,A2,1,Geranium pylzowianum,U,2,0.1115,0.0266,0.169,0.181,0.157,NA,NA,NA,0.169,2.3124,86.93233082706766,0.23856502242152464,1111,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Polygonum_viviparum_U_1,2016-08-12,3500,M,A2,1,Persicaria vivipara,U,1,0.2337,0.0471,0.141,0.134,0.136,NA,NA,NA,0.137,11.3106,240.14012738853503,0.20154043645699618,1109,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Polygonum_viviparum_U_2,2016-08-12,3500,M,A2,1,Persicaria vivipara,U,2,0.3102,0.0646,0.197,0.217,0.206,NA,NA,NA,0.20666666666666667,13.173400000000001,203.92260061919504,0.20825274016763382,1109,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Polygonum_viviparum_U_3,2016-08-12,3500,M,A2,1,Persicaria vivipara,U,3,0.3098,0.065,0.122,0.137,0.135,NA,NA,NA,0.13133333333333333,14.86,228.61538461538458,0.20981278244028403,1109,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Polygonum_viviparum_U_4,2016-08-12,3500,M,A2,1,Persicaria vivipara,U,4,0.1635,0.028,0.148,0.149,0.166,NA,NA,NA,0.15433333333333332,7.3044,260.87142857142857,0.1712538226299694,1109,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Potentilla_leuconota_U_1,2016-08-12,3500,M,A2,1,Potentilla leuconota,U,1,0.5485,0.1321,0.411,NA,NA,NA,NA,NA,0.411,21.6869,164.17032551097654,0.24083865086599818,1108,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Potentilla_leuconota_U_2,2016-08-12,3500,M,A2,1,Potentilla leuconota,U,2,0.7318,0.1807,0.518,0.288,0.299,NA,NA,NA,0.36833333333333335,30.5052,168.81682346430546,0.24692538945066958,1108,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Potentilla_leuconota_U_3,2016-08-12,3500,M,A2,1,Potentilla leuconota,U,3,0.3226,0.074,0.28,0.108,0.14,NA,NA,NA,0.17600000000000002,15.5556,210.2108108108108,0.22938623682579043,1108,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Potentilla_leuconota_U_4,2016-08-12,3500,M,A2,1,Potentilla leuconota,U,4,0.1953,0.0374,0.299,0.156,0.103,NA,NA,NA,0.186,9.7372,260.35294117647055,0.19150025601638507,1108,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Potentilla_leuconota_U_5,2016-08-12,3500,M,A2,1,Potentilla leuconota,U,5,0.3434,0.0848,0.408,NA,NA,NA,NA,NA,0.408,14.8382,174.97877358490567,0.24694234129295284,1108,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Veronica_szechuanica_U_1,2016-08-12,3500,M,A2,1,Veronica szechuanica,U,1,0.025,0.00455,0.129,0.155,0.14,NA,NA,NA,0.14133333333333334,1.3918,305.89010989010984,0.182,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A2_1_Veronica_szechuanica_U_2,2016-08-12,3500,M,A2,1,Veronica szechuanica,U,2,0.024,0.00419,0.161,0.196,0.273,NA,NA,NA,0.21000000000000002,1.5155,361.6945107398568,0.17458333333333334,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Alteris_paucifloa_U_1,2016-08-12,3500,M,A3,1,Aletris pauciflora,U,1,0.063,0.0093,0.228,0.228,0.213,NA,NA,NA,0.223,2.4902,267.7634408602151,0.1476190476190476,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Alteris_paucifloa_U_2,2016-08-12,3500,M,A3,1,Aletris pauciflora,U,2,0.058,0.0067,0.255,0.218,0.283,NA,NA,NA,0.252,2.387,356.2686567164179,0.11551724137931034,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Epilobium_fangii_U_1,2016-08-12,3500,M,A3,1,Epilobium fangii,U,1,0.024,0.00419,0.221,0.271,NA,NA,NA,NA,0.246,1.9654,469.06921241050117,0.17458333333333334,1113,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Epilobium_fangii_U_2,2016-08-12,3500,M,A3,1,Epilobium fangii,U,2,0.011,0.00164,0.133,0.152,NA,NA,NA,NA,0.14250000000000002,1.1328,NA,0.1490909090909091,1113,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Epilobium_fangii_U_3,2016-08-12,3500,M,A3,1,Epilobium fangii,U,3,0.03,0.00519,0.39,0.409,NA,NA,NA,NA,0.39949999999999997,2.4182,465.9344894026975,0.17300000000000001,1113,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Epilobium_fangii_U_4,2016-08-12,3500,M,A3,1,Epilobium fangii,U,4,0.009,0.00112,0.134,NA,NA,NA,NA,NA,0.134,0.6155,NA,0.12444444444444444,1113,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Epilobium_fangii_U_5,2016-08-12,3500,M,A3,1,Epilobium fangii,U,5,0.009,0.00125,0.509,0.6695,NA,NA,NA,NA,0.58925,0.9703,NA,0.1388888888888889,1113,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Geranium_pylzowianum_U_1,2016-08-12,3500,M,A3,1,Geranium pylzowianum,U,1,0.164,0.0357,0.156,0.148,0.149,NA,NA,NA,0.151,5.4502,152.66666666666666,0.2176829268292683,1112,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Geranium_pylzowianum_U_2,2016-08-12,3500,M,A3,1,Geranium pylzowianum,U,2,0.319,0.06266,0.191,0.192,0.159,NA,NA,NA,0.18066666666666667,11.2368,179.32971592722632,0.19642633228840123,1112,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Geranium_pylzowianum_U_3,2016-08-12,3500,M,A3,1,Geranium pylzowianum,U,3,0.064,0.0152,0.151,0.156,0.144,NA,NA,NA,0.15033333333333332,2.8854,189.82894736842107,0.2375,1112,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Hypericum_wightianum_U_1,2016-08-12,3500,M,A3,1,Hypericum wightianum,U,1,0.0025,1.6e-4,0.354,NA,NA,NA,NA,NA,0.354,0.1257,NA,0.064,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Hypericum_wightianum_U_2,2016-08-12,3500,M,A3,1,Hypericum wightianum,U,2,0.0012,2.1e-4,0.215,NA,NA,NA,NA,NA,0.215,0.1742,NA,0.17500000000000002,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Hypericum_wightianum_U_3,2016-08-12,3500,M,A3,1,Hypericum wightianum,U,3,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.1487,NA,NA,NA,NA,NA,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Polygonum_viviparum_U_1,2016-08-12,3500,M,A3,1,Persicaria vivipara,U,1,0.499,0.1121,0.197,0.198,0.205,NA,NA,NA,0.2,18.5148,165.16324710080286,0.2246492985971944,1115,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Polygonum_viviparum_U_2,2016-08-12,3500,M,A3,1,Persicaria vivipara,U,2,0.316,0.0493,0.226,0.224,0.196,NA,NA,NA,0.21533333333333335,11.3805,230.841784989858,0.1560126582278481,1115,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Polygonum_viviparum_U_3,2016-08-12,3500,M,A3,1,Persicaria vivipara,U,3,0.669,0.1511,0.199,0.195,0.195,NA,NA,NA,0.19633333333333333,24.4269,161.66048974189277,0.2258594917787743,1115,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Potentilla_leuconota_U_1,2016-08-12,3500,M,A3,1,Potentilla leuconota,U,1,0.399,0.0898,0.186,0.189,0.162,NA,NA,NA,0.179,16.4287,182.94766146993317,0.22506265664160402,1110,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Potentilla_leuconota_U_2,2016-08-12,3500,M,A3,1,Potentilla leuconota,U,2,0.854,0.193,0.168,0.186,0.195,NA,NA,NA,0.183,32.6361,169.09896373056995,0.2259953161592506,1110,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Potentilla_leuconota_U_3,2016-08-12,3500,M,A3,1,Potentilla leuconota,U,3,0.445,0.1029,0.147,0.214,0.165,NA,NA,NA,0.17533333333333334,20.1063,195.39650145772595,0.23123595505617978,1110,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A3_1_Potentilla_leuconota_U_4,2016-08-12,3500,M,A3,1,Potentilla leuconota,U,4,0.407,0.097,0.151,0.22,0.169,NA,NA,NA,0.18,20.4231,210.54742268041238,0.23832923832923836,1110,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Geranium_pylzowianum_U_1,2016-08-12,3500,M,A4,1,Geranium pylzowianum,U,1,0.079,0.02007,0.303,0.286,0.27,NA,NA,NA,0.28633333333333333,3.7267,185.68510214250125,0.2540506329113924,1117,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Pedicularis_davidii_U_1,2016-08-12,3500,M,A4,1,Pedicularis davidii,U,1,0.084,0.013,0.122,0.146,0.232,NA,NA,NA,0.16666666666666666,3.2576,250.5846153846154,0.15476190476190474,1118,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Pedicularis_davidii_U_2,2016-08-12,3500,M,A4,1,Pedicularis davidii,U,2,0.125,0.0226,0.176,0.143,0.126,NA,NA,NA,0.14833333333333332,5.2265,231.26106194690266,0.1808,1118,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Pedicularis_davidii_U_3,2016-08-12,3500,M,A4,1,Pedicularis davidii,U,3,0.107,0.017,0.149,0.235,0.221,NA,NA,NA,0.20166666666666666,3.8082,224.0117647058823,0.15887850467289721,1118,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Potentilla_leuconota_U_1,2016-08-12,3500,M,A4,1,Potentilla leuconota,U,1,0.116,0.0276,0.099,0.114,0.108,NA,NA,NA,0.107,7.0996,257.231884057971,0.2379310344827586,1116,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Potentilla_leuconota_U_2,2016-08-12,3500,M,A4,1,Potentilla leuconota,U,2,0.312,0.0823,0.152,0.174,0.119,NA,NA,NA,0.14833333333333332,14.0069,170.19319562575942,0.2637820512820513,1116,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A4_1_Potentilla_leuconota_U_3,2016-08-12,3500,M,A4,1,Potentilla leuconota,U,3,0.241,0.0621,0.15,0.15,0.22,NA,NA,NA,0.17333333333333334,13.459,216.73107890499193,0.25767634854771787,1116,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_1_Epilobium_fangii_U_1,2016-08-12,3500,M,A5,1,Epilobium fangii,U,1,0.034,0.0055,0.116,0.157,0.199,NA,NA,NA,0.15733333333333333,2.4061,437.4727272727273,0.16176470588235292,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_1_Epilobium_fangii_U_2,2016-08-12,3500,M,A5,1,Epilobium fangii,U,2,0.03,0.0054,0.256,0.109,0.157,NA,NA,NA,0.174,2.1222,392.99999999999994,0.18000000000000002,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_1_Geranium_pylzowianum_U_1,2016-08-12,3500,M,A5,1,Geranium pylzowianum,U,1,0.047,0.0093,0.16,0.117,0.108,NA,NA,NA,0.12833333333333333,2.2288,239.65591397849465,0.1978723404255319,1120,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_1_Geranium_pylzowianum_U_2,2016-08-12,3500,M,A5,1,Geranium pylzowianum,U,2,0.09,0.0192,0.148,0.137,0.142,NA,NA,NA,0.14233333333333334,4.9774,259.23958333333337,0.21333333333333332,1120,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_1_Potentilla_leuconota_U_1,2016-08-12,3500,M,A5,1,Potentilla leuconota,U,1,0.2977,0.0572,0.109,0.154,0.218,NA,NA,NA,0.16033333333333333,15.3491,268.34090909090907,0.19213973799126635,1119,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_1_Potentilla_leuconota_U_2,2016-08-12,3500,M,A5,1,Potentilla leuconota,U,2,0.3155,0.0699,0.084,0.066,0.049,NA,NA,NA,0.06633333333333334,17.347,248.16881258941345,0.22155309033280507,1119,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A5_2_Artemisia_flaccida_U_1,2016-08-12,3500,M,A5,2,Artemisia flaccida,U,1,0.459,0.0725,0.292,0.315,0.236,NA,NA,NA,0.28099999999999997,15.7951,217.86344827586208,0.15795206971677558,NA,,,,,Wrong Site Location or Project #zap Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A6_0_Geranium_pylzowianum_U_1,2016-08-12,3850,A,A6,0,Geranium pylzowianum,U,1,0.11,0.0286,0.156,0.157,0.149,NA,NA,NA,0.154,4.8705,170.2972027972028,0.26,1020,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A6_0_Geranium_pylzowianum_U_2,2016-08-12,3850,A,A6,0,Geranium pylzowianum,U,2,0.162,0.0457,0.198,0.177,0.196,NA,NA,NA,0.19033333333333333,7.7816,170.27571115973743,0.2820987654320987,1020,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A6_0_Geranium_pylzowianum_U_3,2016-08-12,3850,A,A6,0,Geranium pylzowianum,U,3,0.016,0.0035,0.144,0.103,0.099,NA,NA,NA,0.11533333333333333,1.2044,344.1142857142857,0.21875,1020,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A6_0_Geranium_pylzowianum_U_4,2016-08-12,3850,A,A6,0,Geranium pylzowianum,U,4,0.082,0.0225,0.177,0.184,0.157,NA,NA,NA,0.17266666666666666,3.8006,168.91555555555556,0.274390243902439,1020,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_A6_0_Geranium_pylzowianum_U_5,2016-08-12,3850,A,A6,0,Geranium pylzowianum,U,5,0.058,0.0133,0.131,0.144,NA,NA,NA,NA,0.1375,2.9675,223.12030075187968,0.2293103448275862,1020,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Epilobium_fangii_U_1,2016-08-12,3500,M,A6,1,Epilobium fangii,U,1,0.0069,0.00162,0.109,0.075,NA,NA,NA,NA,0.092,0.8368,NA,0.23478260869565218,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Epilobium_fangii_U_2,2016-08-12,3500,M,A6,1,Epilobium fangii,U,2,0.0092,0.00167,0.121,0.1,NA,NA,NA,NA,0.1105,0.9267,NA,0.1815217391304348,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Pedicularis_davidii_U_1,2016-08-12,3500,M,A6,1,Pedicularis davidii,U,1,0.7366,0.1033,0.378,0.229,0.204,NA,NA,NA,0.2703333333333333,17.2905,167.38141335914813,0.14023893565028508,1124,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Pedicularis_davidii_U_2,2016-08-12,3500,M,A6,1,Pedicularis davidii,U,2,0.2995,0.044,0.169,0.211,0.231,NA,NA,NA,0.20366666666666666,7.7972,177.20909090909092,0.14691151919866444,1124,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Polygonum_viviparum_U_1,2016-08-12,3500,M,A6,1,Persicaria vivipara,U,1,0.205,0.0476,0.22,0.222,0.203,NA,NA,NA,0.215,9.3851,197.1659663865546,0.23219512195121955,1122,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Polygonum_viviparum_U_2,2016-08-12,3500,M,A6,1,Persicaria vivipara,U,2,0.343,0.0879,0.218,0.239,0.231,NA,NA,NA,0.22933333333333333,14.0395,159.72127417519908,0.25626822157434404,1122,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Polygonum_viviparum_U_3,2016-08-12,3500,M,A6,1,Persicaria vivipara,U,3,0.304,0.0551,0.211,0.229,0.229,NA,NA,NA,0.223,12.0487,218.66969147005443,0.18125000000000002,1122,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Polygonum_viviparum_U_4,2016-08-12,3500,M,A6,1,Persicaria vivipara,U,4,0.354,0.0862,0.214,0.228,0.206,NA,NA,NA,0.216,16.4099,190.37006960556846,0.24350282485875707,1122,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Polygonum_viviparum_U_5,2016-08-12,3500,M,A6,1,Persicaria vivipara,U,5,0.785,0.1993,0.193,0.192,0.603,NA,NA,NA,0.3293333333333333,27.5434,138.2007024586051,0.2538853503184713,1122,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Potentilla_leuconota_U_1,2016-08-12,3500,M,A6,1,Potentilla leuconota,U,1,0.4667,0.1283,0.119,0.095,0.095,NA,NA,NA,0.103,20.9906,163.60561184723306,0.274908935076066,1123,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Potentilla_leuconota_U_2,2016-08-12,3500,M,A6,1,Potentilla leuconota,U,2,0.3402,0.0806,0.123,0.107,0.075,NA,NA,NA,0.10166666666666667,17.28,214.39205955334987,0.2369194591416814,1123,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Potentilla_leuconota_U_3,2016-08-12,3500,M,A6,1,Potentilla leuconota,U,3,0.2107,0.0603,0.115,0.101,0.095,NA,NA,NA,0.10366666666666667,10.1982,169.12437810945275,0.2861888941623161,1123,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Veronica_szechuanica_U_1,2016-08-12,3500,M,A6,1,Veronica szechuanica,U,1,0.014,0.00221,0.113,NA,NA,NA,NA,NA,0.113,0.8903,402.85067873303166,0.15785714285714286,1121,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Veronica_szechuanica_U_2,2016-08-12,3500,M,A6,1,Veronica szechuanica,U,2,0.018,0.0033,0.112,NA,NA,NA,NA,NA,0.112,1.0183,308.57575757575756,0.18333333333333335,1121,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_A6_1_Veronica_szechuanica_U_3,2016-08-12,3500,M,A6,1,Veronica szechuanica,U,3,0.03,0.005,0.14,0.137,0.115,NA,NA,NA,0.13066666666666668,1.6368,327.36,0.16666666666666669,1121,,,,,Wrong Ind number due to duplicate FileName,NA
