species,site,elevation,treatment,plot_id,tier,trait_name,trait_value,latitude,longitude,burn_year,aspect,year,gradient
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,sla_cm2_g,42.5666666666667,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,ldmc,0.570731707317073,-13.151582,-71.640513,2007,,2019,Central Andes
Carex pygmaea,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2019,plant_height_cm,7,-13.169447,-71.634022,2005,,2019,Central Andes
Carex pygmaea,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2019,wet_mass_g,0.014,-13.169447,-71.634022,2005,,2019,Central Andes
Carex pygmaea,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2019,dry_mass_g,0.0106666666666667,-13.169447,-71.634022,2005,,2019,Central Andes
Carex pygmaea,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2019,leaf_area_cm2,1.42806666666667,-13.169447,-71.634022,2005,,2019,Central Andes
Carex pygmaea,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2019,sla_cm2_g,133.88125,-13.169447,-71.634022,2005,,2019,Central Andes
Carex pygmaea,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2019,ldmc,0.761904761904762,-13.169447,-71.634022,2005,,2019,Central Andes
Bartsia trichophylla,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,4,-13.138776,-71.631304,2018,,2019,Central Andes
Bartsia trichophylla,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.0047,-13.138776,-71.631304,2018,,2019,Central Andes
Bartsia trichophylla,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,7e-04,-13.138776,-71.631304,2018,,2019,Central Andes
Bartsia trichophylla,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,0.2543,-13.138776,-71.631304,2018,,2019,Central Andes
Bartsia trichophylla,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,363.285714285714,-13.138776,-71.631304,2018,,2019,Central Andes
Bartsia trichophylla,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.148936170212766,-13.138776,-71.631304,2018,,2019,Central Andes
Vaccinium floribundum,WAY,3125,C,PE_WAY_C_5,Peru_2019,plant_height_cm,24.5,-13.18058,-71.589928,,,2019,Central Andes
Vaccinium floribundum,WAY,3125,C,PE_WAY_C_5,Peru_2019,wet_mass_g,0.0136,-13.18058,-71.589928,,,2019,Central Andes
Vaccinium floribundum,WAY,3125,C,PE_WAY_C_5,Peru_2019,dry_mass_g,0.0053,-13.18058,-71.589928,,,2019,Central Andes
Vaccinium floribundum,WAY,3125,C,PE_WAY_C_5,Peru_2019,leaf_area_cm2,0.39806,-13.18058,-71.589928,,,2019,Central Andes
Vaccinium floribundum,WAY,3125,C,PE_WAY_C_5,Peru_2019,sla_cm2_g,75.1056603773585,-13.18058,-71.589928,,,2019,Central Andes
Vaccinium floribundum,WAY,3125,C,PE_WAY_C_5,Peru_2019,ldmc,0.389705882352941,-13.18058,-71.589928,,,2019,Central Andes
Festuca dolichophylla,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,plant_height_cm,58,-13.138871,-71.631095,2018,,2019,Central Andes
Festuca dolichophylla,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,wet_mass_g,0.185,-13.138871,-71.631095,2018,,2019,Central Andes
Festuca dolichophylla,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,dry_mass_g,0.112,-13.138871,-71.631095,2018,,2019,Central Andes
Festuca dolichophylla,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,leaf_area_cm2,9.5641,-13.138871,-71.631095,2018,,2019,Central Andes
Festuca dolichophylla,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,sla_cm2_g,85.39375,-13.138871,-71.631095,2018,,2019,Central Andes
Festuca dolichophylla,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,ldmc,0.605405405405405,-13.138871,-71.631095,2018,,2019,Central Andes
Calamagrostis tarmensis,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,plant_height_cm,60,-13.169344,-71.634001,2005,,2019,Central Andes
Calamagrostis tarmensis,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,wet_mass_g,0.167,-13.169344,-71.634001,2005,,2019,Central Andes
Calamagrostis tarmensis,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,dry_mass_g,0.086,-13.169344,-71.634001,2005,,2019,Central Andes
Calamagrostis tarmensis,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,leaf_area_cm2,4.5821,-13.169344,-71.634001,2005,,2019,Central Andes
Calamagrostis tarmensis,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,sla_cm2_g,53.2802325581395,-13.169344,-71.634001,2005,,2019,Central Andes
Calamagrostis tarmensis,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,ldmc,0.51497005988024,-13.169344,-71.634001,2005,,2019,Central Andes
Gentiana sedifolia,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,plant_height_cm,9,-13.151583,-71.64071,2007,,2019,Central Andes
Carex pygmaea,TRE,3620.3,NB,PE_TRE_NB_4,Peru_2019,plant_height_cm,6,-13.138837,-71.631153,2018,,2019,Central Andes
Carex pygmaea,TRE,3620.3,NB,PE_TRE_NB_4,Peru_2019,wet_mass_g,0.0193333333333333,-13.138837,-71.631153,2018,,2019,Central Andes
Carex pygmaea,TRE,3620.3,NB,PE_TRE_NB_4,Peru_2019,dry_mass_g,0.0116666666666667,-13.138837,-71.631153,2018,,2019,Central Andes
Carex pygmaea,TRE,3620.3,NB,PE_TRE_NB_4,Peru_2019,leaf_area_cm2,1.69706666666667,-13.138837,-71.631153,2018,,2019,Central Andes
Carex pygmaea,TRE,3620.3,NB,PE_TRE_NB_4,Peru_2019,sla_cm2_g,145.462857142857,-13.138837,-71.631153,2018,,2019,Central Andes
Carex pygmaea,TRE,3620.3,NB,PE_TRE_NB_4,Peru_2019,ldmc,0.603448275862069,-13.138837,-71.631153,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,plant_height_cm,2.5,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,wet_mass_g,0.0044,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,dry_mass_g,0.0014,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,leaf_area_cm2,0.31414,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,sla_cm2_g,224.385714285714,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,ldmc,0.318181818181818,-13.138823,-71.631196,2018,,2019,Central Andes
Stevia pennellii,WAY,3125,C,PE_WAY_C_5,Peru_2019,plant_height_cm,32,-13.18058,-71.589928,,,2019,Central Andes
Stevia pennellii,WAY,3125,C,PE_WAY_C_5,Peru_2019,wet_mass_g,0.236,-13.18058,-71.589928,,,2019,Central Andes
Stevia pennellii,WAY,3125,C,PE_WAY_C_5,Peru_2019,dry_mass_g,0.054,-13.18058,-71.589928,,,2019,Central Andes
Stevia pennellii,WAY,3125,C,PE_WAY_C_5,Peru_2019,leaf_area_cm2,7.0534,-13.18058,-71.589928,,,2019,Central Andes
Stevia pennellii,WAY,3125,C,PE_WAY_C_5,Peru_2019,sla_cm2_g,130.618518518519,-13.18058,-71.589928,,,2019,Central Andes
Stevia pennellii,WAY,3125,C,PE_WAY_C_5,Peru_2019,ldmc,0.228813559322034,-13.18058,-71.589928,,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,24,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.0406666666666667,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,0.0186666666666667,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,3.2423,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,173.694642857143,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.459016393442623,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,20,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.029,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,0.014,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,1.88776666666667,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,134.840476190476,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.482758620689655,-13.138776,-71.631304,2018,,2019,Central Andes
Festuca procera,PIL,3687,B,PE_PIL_B_3,Peru_2019,plant_height_cm,58.5,-13.151582,-71.640513,2007,,2019,Central Andes
Festuca procera,PIL,3687,B,PE_PIL_B_3,Peru_2019,wet_mass_g,0.264,-13.151582,-71.640513,2007,,2019,Central Andes
Festuca procera,PIL,3687,B,PE_PIL_B_3,Peru_2019,dry_mass_g,0.167,-13.151582,-71.640513,2007,,2019,Central Andes
Festuca procera,PIL,3687,B,PE_PIL_B_3,Peru_2019,leaf_area_cm2,10.6145,-13.151582,-71.640513,2007,,2019,Central Andes
Festuca procera,PIL,3687,B,PE_PIL_B_3,Peru_2019,sla_cm2_g,63.559880239521,-13.151582,-71.640513,2007,,2019,Central Andes
Festuca procera,PIL,3687,B,PE_PIL_B_3,Peru_2019,ldmc,0.632575757575758,-13.151582,-71.640513,2007,,2019,Central Andes
Carex boliviensis,WAY,3125,C,PE_WAY_C_5,Peru_2019,plant_height_cm,19.5,-13.18058,-71.589928,,,2019,Central Andes
Carex boliviensis,WAY,3125,C,PE_WAY_C_5,Peru_2019,wet_mass_g,0.054,-13.18058,-71.589928,,,2019,Central Andes
Carex boliviensis,WAY,3125,C,PE_WAY_C_5,Peru_2019,dry_mass_g,0.016,-13.18058,-71.589928,,,2019,Central Andes
Carex boliviensis,WAY,3125,C,PE_WAY_C_5,Peru_2019,leaf_area_cm2,2.8398,-13.18058,-71.589928,,,2019,Central Andes
Carex boliviensis,WAY,3125,C,PE_WAY_C_5,Peru_2019,sla_cm2_g,177.4875,-13.18058,-71.589928,,,2019,Central Andes
Carex boliviensis,WAY,3125,C,PE_WAY_C_5,Peru_2019,ldmc,0.296296296296296,-13.18058,-71.589928,,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,plant_height_cm,10.5,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,wet_mass_g,0.0233333333333333,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,dry_mass_g,0.014,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,leaf_area_cm2,1.7158,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,sla_cm2_g,122.557142857143,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,ldmc,0.6,-13.138823,-71.631196,2018,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,plant_height_cm,70,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,wet_mass_g,0.195,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,dry_mass_g,0.113,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,leaf_area_cm2,4.8021,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,sla_cm2_g,42.4964601769912,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,ldmc,0.57948717948718,-13.151582,-71.640513,2007,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,plant_height_cm,21,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,wet_mass_g,0.0192,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,dry_mass_g,0.007,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,leaf_area_cm2,1.0669,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,sla_cm2_g,152.414285714286,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,ldmc,0.364583333333333,-13.180406,-71.589709,,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,plant_height_cm,2,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,wet_mass_g,0.0028,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,dry_mass_g,0.0014,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,leaf_area_cm2,0.23422,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,sla_cm2_g,167.3,-13.138823,-71.631196,2018,,2019,Central Andes
Lachemilla cf. vulcanica,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,ldmc,0.5,-13.138823,-71.631196,2018,,2019,Central Andes
Lycopodium thyoides,WAY,3118,C,PE_WAY_C_1,Peru_2019,plant_height_cm,9,-13.180406,-71.589709,,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,20,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.0196666666666667,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,0.00933333333333333,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,1.71373333333333,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,183.614285714286,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.474576271186441,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,25,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.0556666666666667,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,0.0223333333333333,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,3.5758,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,160.110447761194,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.401197604790419,-13.138776,-71.631304,2018,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,plant_height_cm,11,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,wet_mass_g,0.02,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,dry_mass_g,0.0048,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,leaf_area_cm2,0.9499,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,sla_cm2_g,197.895833333333,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,ldmc,0.24,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,plant_height_cm,32,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,wet_mass_g,0.0432,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,dry_mass_g,0.0134,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,leaf_area_cm2,1.6906,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,sla_cm2_g,126.164179104478,-13.180406,-71.589709,,,2019,Central Andes
Halenia umbellata,WAY,3118,C,PE_WAY_C_1,Peru_2019,ldmc,0.310185185185185,-13.180406,-71.589709,,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,plant_height_cm,1.2,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,wet_mass_g,0.0422,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,dry_mass_g,0.0204,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,leaf_area_cm2,1.9284,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,sla_cm2_g,94.5294117647059,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,ldmc,0.483412322274882,-13.138871,-71.631095,2018,,2019,Central Andes
Lycopodium thyoides,WAY,3118,C,PE_WAY_C_1,Peru_2019,plant_height_cm,7,-13.180406,-71.589709,,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,20,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.02,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,0.009,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,1.80223333333333,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,200.248148148148,-13.138776,-71.631304,2018,,2019,Central Andes
Polypogon sp,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.45,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,plant_height_cm,13,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,wet_mass_g,0.0253333333333333,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,dry_mass_g,0.012,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,leaf_area_cm2,1.7029,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,sla_cm2_g,141.908333333333,-13.138776,-71.631304,2018,,2019,Central Andes
Carex bonplandii,TRE,3618.2,NB,PE_TRE_NB_1,Peru_2019,ldmc,0.473684210526316,-13.138776,-71.631304,2018,,2019,Central Andes
Danthonia secundiflora,WAY,3118,C,PE_WAY_C_1,Peru_2019,plant_height_cm,31,-13.180406,-71.589709,,,2019,Central Andes
Danthonia secundiflora,WAY,3118,C,PE_WAY_C_1,Peru_2019,wet_mass_g,0.039,-13.180406,-71.589709,,,2019,Central Andes
Danthonia secundiflora,WAY,3118,C,PE_WAY_C_1,Peru_2019,dry_mass_g,0.018,-13.180406,-71.589709,,,2019,Central Andes
Danthonia secundiflora,WAY,3118,C,PE_WAY_C_1,Peru_2019,leaf_area_cm2,1.4177,-13.180406,-71.589709,,,2019,Central Andes
Danthonia secundiflora,WAY,3118,C,PE_WAY_C_1,Peru_2019,sla_cm2_g,78.7611111111111,-13.180406,-71.589709,,,2019,Central Andes
Danthonia secundiflora,WAY,3118,C,PE_WAY_C_1,Peru_2019,ldmc,0.461538461538462,-13.180406,-71.589709,,,2019,Central Andes
Eriosorus cheilanthoides,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,plant_height_cm,31.5,-13.169344,-71.634001,2005,,2019,Central Andes
Eriosorus cheilanthoides,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,wet_mass_g,0.755,-13.169344,-71.634001,2005,,2019,Central Andes
Eriosorus cheilanthoides,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,dry_mass_g,0.195,-13.169344,-71.634001,2005,,2019,Central Andes
Eriosorus cheilanthoides,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,leaf_area_cm2,11.6502,-13.169344,-71.634001,2005,,2019,Central Andes
Eriosorus cheilanthoides,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,sla_cm2_g,59.7446153846154,-13.169344,-71.634001,2005,,2019,Central Andes
Eriosorus cheilanthoides,ACJ,3444.1,B,PE_ACJ_B_1,Peru_2019,ldmc,0.258278145695364,-13.169344,-71.634001,2005,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,plant_height_cm,9,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,wet_mass_g,0.0143333333333333,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,dry_mass_g,0.00933333333333333,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,leaf_area_cm2,1.05176666666667,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,sla_cm2_g,112.689285714286,-13.138823,-71.631196,2018,,2019,Central Andes
Carex bonplandii,TRE,3619.4,NB,PE_TRE_NB_3,Peru_2019,ldmc,0.651162790697675,-13.138823,-71.631196,2018,,2019,Central Andes
Vaccinium floribundum,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,plant_height_cm,5,-13.151583,-71.64071,2007,,2019,Central Andes
Vaccinium floribundum,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,wet_mass_g,0.01,-13.151583,-71.64071,2007,,2019,Central Andes
Vaccinium floribundum,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,dry_mass_g,0.0062,-13.151583,-71.64071,2007,,2019,Central Andes
Vaccinium floribundum,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,leaf_area_cm2,0.39804,-13.151583,-71.64071,2007,,2019,Central Andes
Vaccinium floribundum,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,sla_cm2_g,64.2,-13.151583,-71.64071,2007,,2019,Central Andes
Vaccinium floribundum,PIL,3626.7,B,PE_PIL_B_5,Peru_2019,ldmc,0.62,-13.151583,-71.64071,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,plant_height_cm,44.5,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,wet_mass_g,0.15,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,dry_mass_g,0.079,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,leaf_area_cm2,3.649,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,sla_cm2_g,46.1898734177215,-13.151582,-71.640513,2007,,2019,Central Andes
Calamagrostis tarmensis,PIL,3687,B,PE_PIL_B_3,Peru_2019,ldmc,0.526666666666667,-13.151582,-71.640513,2007,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,plant_height_cm,1.2,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,wet_mass_g,0.0424,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,dry_mass_g,0.0198,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,leaf_area_cm2,1.77516,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,sla_cm2_g,89.6545454545455,-13.138871,-71.631095,2018,,2019,Central Andes
Lachemilla jamesonii,TRE,3621.3,NB,PE_TRE_NB_5,Peru_2019,ldmc,0.466981132075472,-13.138871,-71.631095,2018,,2019,Central Andes
